time_s,Product,Impurity
3080.561122244489,0.0014734493528341648,4.6634501104643835e-21
3087.7755511022046,0.0013150088901768189,3.169622557341576e-21
3094.9899799599198,0.001172451443835754,2.1508499012310065e-21
3102.2044088176353,0.0010443203550823837,1.457186032416064e-21
3109.418837675351,0.0009292772830259653,9.856488887428624e-22
3116.633266533066,0.0008260942484815209,6.656283555135265e-22
3123.8476953907816,0.0007336460383610394,4.487905806974571e-22
3131.062124248497,0.0006509029731688453,3.021050556250311e-22
3138.2765531062123,0.0005769240375396002,2.0303672233712834e-22
3145.490981963928,0.0005108503714090408,1.3623651815759118e-22
3152.7054108216435,0.0004518991173393802,9.126721922952419e-23
3159.9198396793586,0.0003993576177194368,6.104336165802049e-23
3167.134268537074,0.0003525779540090313,4.076283743647164e-23
3174.3486973947897,0.0003109718188819766,2.717644921699238e-23
3181.563126252505,0.0002740057110260353,1.8089366561248776e-23
3188.7775551102204,0.00024119644146551437,1.2021435954920891e-23
3195.991983967936,0.00021210693956615062,7.976119934482588e-24
3203.2064128256516,0.00018634234634661405,5.283592868944948e-24
3210.4208416833667,0.0001635463823407309,3.4943737640358935e-24
3217.6352705410823,0.0001433979770138074,2.307340597962232e-24
3224.849699398798,0.00012560814662069744,1.5210952152153861e-24
3232.064128256513,0.00010991710738816371,1.001159871288855e-24
3239.2785571142285,9.609161099633587e-05,6.578892777858542e-25
3246.492985971944,8.392248951089474e-05,4.31622945274191e-25
3253.7074148296592,7.322239716706102e-05,2.8272133341436286e-25
3260.921843687375,6.382373671754763e-05,1.8489066222650395e-25
3268.1362725450904,5.5576758418954386e-05,1.2071846832490786e-25
3275.3507014028055,4.834782013521398e-05,7.869276332085578e-26
3282.565130260521,4.201779747401467e-05,5.121512257106094e-26
3289.7795591182366,3.648063333474204e-05,3.3278518028746357e-26
3296.9939879759518,3.1642016727314296e-05,2.158897782885118e-26
3304.2084168336673,2.7418181214044788e-05,1.398306974195415e-26
3311.422845691383,2.373481382569632e-05,9.042224972001153e-27
3318.637274549098,2.052606580325009e-05,5.837816417222104e-27
3325.8517034068136,1.7733657014337454e-05,3.762945253707471e-27
3333.066132264529,1.530606638402398e-05,2.421629548835552e-27
3340.2805611222448,1.319780116056525e-05,1.555929287249953e-27
3347.49498997996,1.136873830524042e-05,9.98100664949603e-28
3354.7094188376755,9.783531749226661e-06,6.392359263625041e-28
3361.923847695391,8.411079697987755e-06,4.08743017289599e-28
3369.138276553106,7.224046583440255e-06,2.609407214491004e-28
3376.3527054108217,6.1984346652495474e-06,1.6631664361331106e-28
3383.5671342685373,5.313200664281267e-06,1.058356316925128e-28
3390.7815631262524,4.549913173082731e-06,6.724042371918707e-29
3397.995991983968,3.89244693011071e-06,4.265120619453231e-29
3405.2104208416836,3.32671036628201e-06,2.7010618870162494e-29
3412.4248496993987,2.8404031345061146e-06,1.707812126857244e-29
3419.6392785571143,2.422800615524667e-06,1.078072560191233e-29
